country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Tamil Nadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",09-08-2026 14:00:00,11.7637683,79.7499835,NH3,NA,NA,NA
India,Tamil Nadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",09-08-2026 14:00:00,11.6829898,79.7532099,PM2.5,10,31,17
India,Tamil Nadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",09-08-2026 14:00:00,11.6829898,79.7532099,NO2,NA,NA,NA
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",09-08-2026 14:00:00,13.4127,80.1081,SO2,10,66,24
India,Uttar Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",09-08-2026 14:00:00,26.8458805,80.9365541,OZONE,14,90,40
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",09-08-2026 14:00:00,26.906111,80.948222,PM10,36,67,51
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",09-08-2026 14:00:00,26.906111,80.948222,NH3,9,17,13
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",09-08-2026 14:00:00,26.906111,80.948222,CO,21,31,27
India,Uttar Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",09-08-2026 14:00:00,26.86812,81.005119,NH3,NA,NA,NA
India,Uttar Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",09-08-2026 14:00:00,26.86812,81.005119,OZONE,40,45,43
India,Uttar Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",09-08-2026 14:00:00,26.90723,80.98579,PM10,43,61,52
India,Uttar Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",09-08-2026 14:00:00,26.90723,80.98579,NO2,31,32,32
India,Uttar Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",09-08-2026 14:00:00,26.90723,80.98579,NH3,6,6,6
India,Uttar Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",09-08-2026 14:00:00,26.90723,80.98579,OZONE,9,9,9
India,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",09-08-2026 14:00:00,26.766433,80.927299,NO2,11,12,12
India,Uttar Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",09-08-2026 14:00:00,26.83399722,80.8917361,SO2,1,39,7
India,Uttar Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",09-08-2026 14:00:00,27.410954,77.550619,PM2.5,35,76,61
India,Uttar Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",09-08-2026 14:00:00,27.410954,77.550619,SO2,3,5,4
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",09-08-2026 14:00:00,29.06351,77.709723,NO2,16,37,23
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",09-08-2026 14:00:00,28.999264,77.7590354,OZONE,26,51,41
India,Uttar Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",09-08-2026 14:00:00,28.798171,77.540243,PM10,14,32,19
India,Uttar Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",09-08-2026 14:00:00,28.798171,77.540243,OZONE,6,21,15
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",09-08-2026 14:00:00,28.849399,78.742362,PM2.5,25,93,45
India,Uttar Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",09-08-2026 14:00:00,28.83526,78.7446,PM2.5,6,43,16
India,Uttar Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",09-08-2026 14:00:00,28.83526,78.7446,PM10,29,67,42
India,Uttar Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",09-08-2026 14:00:00,28.88528,78.7388,PM10,31,63,44
India,Uttar Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",09-08-2026 14:00:00,28.840739,78.697531,SO2,10,18,14
India,Uttar Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",09-08-2026 14:00:00,28.856664,78.772638,PM2.5,22,48,30
India,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",09-08-2026 14:00:00,29.4723508,77.7194031,NH3,1,3,2
India,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",09-08-2026 14:00:00,29.4723508,77.7194031,OZONE,14,32,25
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",09-08-2026 14:00:00,28.56923,77.393848,PM2.5,29,198,91
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",09-08-2026 14:00:00,28.56923,77.393848,NO2,7,78,34
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",09-08-2026 14:00:00,28.56923,77.393848,NH3,9,12,10
India,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",09-08-2026 14:00:00,28.5898,77.3101,PM2.5,12,264,84
India,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",09-08-2026 14:00:00,28.5898,77.3101,CO,17,42,29
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",09-08-2026 14:00:00,28.6245479,77.3577104,PM2.5,18,104,59
India,Uttar Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",09-08-2026 14:00:00,25.44919916,81.82735986,CO,12,13,12
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",09-08-2026 14:00:00,25.425602,81.917152,PM2.5,32,86,53
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",09-08-2026 14:00:00,25.3505986,82.9083074,NH3,NA,NA,NA
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",09-08-2026 14:00:00,25.3505986,82.9083074,CO,17,17,17
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",09-08-2026 14:00:00,25.301778,82.996789,PM2.5,17,69,43
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",09-08-2026 14:00:00,25.301778,82.996789,CO,4,8,7
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",09-08-2026 14:00:00,27.571409,77.655757,PM10,15,103,49
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",09-08-2026 14:00:00,27.571409,77.655757,OZONE,15,16,16
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",09-08-2026 14:00:00,30.269444,78.044167,PM10,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",09-08-2026 14:00:00,29.2124114,78.9611753,PM2.5,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",09-08-2026 14:00:00,29.2124114,78.9611753,OZONE,NA,NA,NA
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",09-08-2026 14:00:00,23.697936,86.944395,NH3,7,8,8
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",09-08-2026 14:00:00,25.3505986,82.9083074,CO,17,17,17
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",09-08-2026 14:00:00,25.301778,82.996789,PM2.5,17,69,43
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",09-08-2026 14:00:00,25.301778,82.996789,CO,4,8,7
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",09-08-2026 14:00:00,27.571409,77.655757,PM10,15,103,49
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",09-08-2026 14:00:00,27.571409,77.655757,OZONE,15,16,16
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",09-08-2026 14:00:00,30.269444,78.044167,PM10,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",09-08-2026 14:00:00,29.2124114,78.9611753,PM2.5,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",09-08-2026 14:00:00,29.2124114,78.9611753,OZONE,NA,NA,NA
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",09-08-2026 14:00:00,23.697936,86.944395,NH3,7,8,8
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",09-08-2026 14:00:00,23.685297,86.945968,PM2.5,15,42,30
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",09-08-2026 14:00:00,23.685297,86.945968,CO,25,46,37
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",09-08-2026 14:00:00,23.616515,87.119133,PM10,12,53,22
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",09-08-2026 14:00:00,22.7605581,88.3617589,PM10,25,70,39
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",09-08-2026 14:00:00,22.7605581,88.3617589,NO2,5,15,10
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",09-08-2026 14:00:00,22.7605581,88.3617589,CO,39,41,40
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",09-08-2026 14:00:00,23.567923,87.306843,NH3,1,1,1
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",09-08-2026 14:00:00,23.567923,87.306843,CO,17,78,43
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",09-08-2026 14:00:00,23.567923,87.306843,OZONE,17,38,29
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",09-08-2026 14:00:00,23.549395,87.300496,NH3,5,6,6
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",09-08-2026 14:00:00,23.549395,87.300496,SO2,12,12,12
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",09-08-2026 14:00:00,17.528544,78.286195,OZONE,20,21,21
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",09-08-2026 14:00:00,17.5184,78.278777,CO,11,14,12
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",09-08-2026 14:00:00,17.4559458,78.4332152,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",09-08-2026 14:00:00,17.4559458,78.4332152,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",09-08-2026 14:00:00,17.349694,78.451437,NH3,2,2,2
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",09-08-2026 14:00:00,17.349694,78.451437,OZONE,4,4,4
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",09-08-2026 14:00:00,17.37206,78.50864,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",09-08-2026 14:00:00,17.460103,78.334361,NH3,0,4,2
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",09-08-2026 14:00:00,17.460103,78.334361,OZONE,10,12,11
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",09-08-2026 14:00:00,22.629801,88.352017,PM10,24,49,35
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",09-08-2026 14:00:00,22.554954,88.292568,PM2.5,5,52,27
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",09-08-2026 14:00:00,22.554954,88.292568,PM10,10,59,33
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",09-08-2026 14:00:00,22.55664,88.342674,NH3,9,9,9
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",09-08-2026 14:00:00,22.55664,88.342674,OZONE,7,10,8
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",09-08-2026 14:00:00,22.5367507,88.3638022,PM2.5,16,26,19
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",09-08-2026 14:00:00,22.5367507,88.3638022,NO2,17,47,25
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",09-08-2026 14:00:00,22.51106,88.35142,PM10,21,28,22
India,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",09-08-2026 14:00:00,22.49929,88.36917,PM10,28,60,38
India,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",09-08-2026 14:00:00,22.49929,88.36917,NH3,14,18,16
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",09-08-2026 14:00:00,22.5448082,88.3403691,NO2,21,24,23
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",09-08-2026 14:00:00,22.5448082,88.3403691,CO,30,42,35
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",09-08-2026 14:00:00,26.6879226,88.4152495,SO2,14,15,15
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-08-2026 14:00:00,25.251013,86.989001,PM2.5,10,117,36
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-08-2026 14:00:00,25.251013,86.989001,PM10,24,500,100
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-08-2026 14:00:00,25.251013,86.989001,CO,28,32,29
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-08-2026 14:00:00,25.251013,86.989001,OZONE,18,20,19
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",09-08-2026 14:00:00,25.7808257,84.7446768,CO,100,101,101
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",09-08-2026 14:00:00,24.762518,84.982348,PM2.5,9,27,19
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",09-08-2026 14:00:00,24.762518,84.982348,PM10,12,32,23
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",09-08-2026 14:00:00,24.762518,84.982348,CO,24,38,29
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",09-08-2026 14:00:00,24.762518,84.982348,OZONE,7,28,18
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",09-08-2026 14:00:00,24.792403,84.992416,PM10,5,131,51
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",09-08-2026 14:00:00,24.792403,84.992416,NO2,9,13,12
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",09-08-2026 14:00:00,25.697189,85.2459,PM2.5,19,51,33
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",09-08-2026 14:00:00,25.697189,85.2459,PM10,37,49,42
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",09-08-2026 14:00:00,27.308328,84.531742,PM10,59,82,70
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",09-08-2026 14:00:00,27.308328,84.531742,SO2,13,19,16
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",09-08-2026 14:00:00,27.308328,84.531742,CO,14,35,29
India,Bihar,Munger,"Town Hall, Munger - BSPCB",09-08-2026 14:00:00,25.376776,86.471523,PM10,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB",09-08-2026 14:00:00,25.376776,86.471523,NO2,7,7,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-08-2026 14:00:00,25.5626095,84.663264,PM2.5,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-08-2026 14:00:00,25.5626095,84.663264,PM10,8,13,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",09-08-2026 14:00:00,25.5626095,84.663264,SO2,5,6,5
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",09-08-2026 14:00:00,24.75746,84.366208,NH3,1,2,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",09-08-2026 14:00:00,24.75746,84.366208,OZONE,6,14,9
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-08-2026 14:00:00,25.251013,86.989001,PM2.5,10,117,36
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-08-2026 14:00:00,25.251013,86.989001,PM10,24,500,100
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-08-2026 14:00:00,25.251013,86.989001,CO,28,32,29
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",09-08-2026 14:00:00,25.251013,86.989001,OZONE,18,20,19
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",09-08-2026 14:00:00,25.7808257,84.7446768,CO,100,101,101
India,Assam,Guwahati,"IITG, Guwahati - PCBA",09-08-2026 14:00:00,26.2028636,91.70046436,PM2.5,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA",09-08-2026 14:00:00,26.2028636,91.70046436,NO2,0,3,1
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",09-08-2026 14:00:00,26.10887,91.589544,PM10,13,64,43
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",09-08-2026 14:00:00,26.10887,91.589544,OZONE,28,37,32
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",09-08-2026 14:00:00,26.181742,91.78063,PM2.5,2,88,37
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-08-2026 14:00:00,26.1875,91.744194,NH3,1,1,1
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-08-2026 14:00:00,26.1875,91.744194,SO2,23,26,25
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-08-2026 14:00:00,26.1875,91.744194,CO,6,12,9
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",09-08-2026 14:00:00,22.08815,82.13737,PM10,3,53,23
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",09-08-2026 14:00:00,22.08815,82.13737,CO,13,30,23
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",09-08-2026 14:00:00,22.348441,82.549611,PM2.5,6,22,13
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",09-08-2026 14:00:00,22.348441,82.549611,NO2,4,7,5
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",09-08-2026 14:00:00,22.348441,82.549611,CO,29,34,32
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",09-08-2026 14:00:00,22.368195,82.746431,PM10,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",09-08-2026 14:00:00,22.368195,82.746431,NH3,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",09-08-2026 14:00:00,22.368195,82.746431,OZONE,9,9,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",09-08-2026 14:00:00,22.12665,83.483212,PM10,7,19,13
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",09-08-2026 14:00:00,22.12665,83.483212,CO,15,27,22
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",09-08-2026 14:00:00,22.1910172,83.5197009,PM2.5,4,27,12
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",09-08-2026 14:00:00,22.1910172,83.5197009,PM10,8,26,15
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",09-08-2026 14:00:00,28.5504249,77.2159377,CO,22,60,39
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",09-08-2026 14:00:00,28.656756,77.227234,NH3,4,12,6
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",09-08-2026 14:00:00,28.656756,77.227234,SO2,6,12,10
India,Delhi,Delhi,"Pusa, Delhi - IITM",09-08-2026 14:00:00,28.63611,77.173332,NH3,NA,NA,NA
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",09-08-2026 14:00:00,28.5627763,77.1180053,SO2,NA,NA,NA
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",09-08-2026 14:00:00,28.493624,77.201159,PM10,26,65,44
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",09-08-2026 14:00:00,28.493624,77.201159,OZONE,6,10,8
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",09-08-2026 14:00:00,28.615828,77.271992,NO2,12,58,29
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",09-08-2026 14:00:00,28.62181,77.1944633,NO2,8,63,29
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",09-08-2026 14:00:00,28.60909,77.0325413,NO2,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB",09-08-2026 14:00:00,25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",09-08-2026 14:00:00,25.592539,85.227158,NH3,6,6,6
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",09-08-2026 14:00:00,25.592539,85.227158,OZONE,37,85,58
India,Bihar,Patna,"Samanpura, Patna - BSPCB",09-08-2026 14:00:00,25.596727,85.085624,PM10,62,109,86
India,Bihar,Patna,"Samanpura, Patna - BSPCB",09-08-2026 14:00:00,25.596727,85.085624,CO,21,23,22
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",09-08-2026 14:00:00,25.366336,87.117468,PM2.5,10,33,23
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",09-08-2026 14:00:00,21.258815,81.578979,OZONE,14,20,17
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-08-2026 14:00:00,21.237755,81.705301,PM2.5,9,38,20
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-08-2026 14:00:00,21.237755,81.705301,OZONE,1,2,2
India,Delhi,Delhi,"ITO, Delhi - CPCB",09-08-2026 14:00:00,28.628624,77.24106,CO,31,53,42
India,Bihar,Munger,"Town Hall, Munger - BSPCB",09-08-2026 14:00:00,25.376776,86.471523,NO2,7,7,7
India,Bihar,Munger,"Town Hall, Munger - BSPCB",09-08-2026 14:00:00,25.376776,86.471523,OZONE,11,17,14
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",09-08-2026 14:00:00,26.11442,85.39813,NO2,18,31,23
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",09-08-2026 14:00:00,26.11442,85.39813,NH3,6,9,8
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",09-08-2026 14:00:00,26.11442,85.39813,SO2,0,22,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",09-08-2026 14:00:00,25.599486,85.113666,PM2.5,NA,NA,NA
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",09-08-2026 14:00:00,25.599486,85.113666,PM10,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB",09-08-2026 14:00:00,25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",09-08-2026 14:00:00,25.592539,85.227158,NH3,6,6,6
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",09-08-2026 14:00:00,25.592539,85.227158,OZONE,37,85,58
India,Bihar,Patna,"Samanpura, Patna - BSPCB",09-08-2026 14:00:00,25.596727,85.085624,PM10,62,109,86
India,Bihar,Patna,"Samanpura, Patna - BSPCB",09-08-2026 14:00:00,25.596727,85.085624,CO,21,23,22
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",09-08-2026 14:00:00,25.366336,87.117468,PM2.5,10,33,23
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",09-08-2026 14:00:00,25.859655,85.77944,SO2,11,13,12
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",09-08-2026 14:00:00,26.2271665,84.3570427,OZONE,7,8,7
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",09-08-2026 14:00:00,30.719859,76.738637,PM2.5,5,35,17
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",09-08-2026 14:00:00,30.719859,76.738637,NH3,24,27,25
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",09-08-2026 14:00:00,30.751462,76.762879,PM2.5,18,59,36
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",09-08-2026 14:00:00,21.371751,81.664929,NO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",09-08-2026 14:00:00,21.371751,81.664929,CO,17,17,17
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",09-08-2026 14:00:00,21.371751,81.664929,OZONE,5,8,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",09-08-2026 14:00:00,21.258815,81.578979,OZONE,14,20,17
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-08-2026 14:00:00,21.237755,81.705301,PM2.5,9,38,20
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-08-2026 14:00:00,21.237755,81.705301,OZONE,1,2,2
India,Delhi,Delhi,"ITO, Delhi - CPCB",09-08-2026 14:00:00,28.628624,77.24106,CO,31,53,42
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",09-08-2026 14:00:00,28.674045,77.131023,SO2,29,54,43
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",09-08-2026 14:00:00,28.6514781,77.1473105,NO2,21,95,42
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",09-08-2026 14:00:00,28.636429,77.201067,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",09-08-2026 14:00:00,28.636429,77.201067,CO,71,101,81
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",09-08-2026 14:00:00,28.636429,77.201067,OZONE,3,23,14
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",09-08-2026 14:00:00,13.615387,79.40923,OZONE,29,30,29
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",09-08-2026 14:00:00,16.536107,80.594233,PM2.5,50,176,71
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",09-08-2026 14:00:00,16.536107,80.594233,PM10,54,125,70
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",09-08-2026 14:00:00,16.5150833,80.5181667,PM2.5,20,41,28
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",09-08-2026 14:00:00,16.5150833,80.5181667,PM10,28,141,76
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",09-08-2026 14:00:00,16.5150833,80.5181667,NH3,4,5,4
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",09-08-2026 14:00:00,29.432304,76.972765,PM10,51,129,99
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",09-08-2026 14:00:00,28.52123,76.37138,PM2.5,27,78,42
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",09-08-2026 14:00:00,28.52123,76.37138,NO2,8,11,9
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",09-08-2026 14:00:00,28.52123,76.37138,CO,19,39,30
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",09-08-2026 14:00:00,29.5364,75.0158,PM10,14,53,33
